Date,BBAS3.SA,ITUB4.SA,VALE3.SA,^BVSP
2014-04-24,6.069990634918213,11.783038139343262,16.082727432250977,51817.0
2014-04-25,5.977708339691162,11.896020889282227,15.837230682373047,51399.0
2014-04-28,6.011034965515137,11.873425483703613,15.455924987792969,51384.0
2014-04-29,6.126385688781738,11.87987995147705,15.555169105529785,51839.0
2014-04-30,5.995654582977295,11.870196342468262,15.435029029846191,51626.0
2014-05-02,6.113566875457764,12.09465217590332,15.774551391601562,52980.0
2014-05-05,6.23404598236084,12.223834991455078,15.727537155151367,53446.0
2014-05-06,6.331453800201416,12.110794067382812,15.576061248779297,53780.0
2014-05-07,6.410913944244385,12.1947660446167,15.654409408569336,54053.0
2014-05-08,6.136638164520264,12.00744915008545,15.393241882324219,53422.0
2014-05-09,6.044355869293213,11.900876998901367,15.262659072875977,53100.0
2014-05-12,6.093062400817871,12.130179405212402,15.983482360839844,54053.0
2014-05-13,6.128946781158447,12.055890083312988,16.009599685668945,53907.0
2014-05-14,6.154580116271973,12.10756778717041,16.396129608154297,54413.0
2014-05-15,6.149455547332764,12.017144203186035,16.24464988708496,53856.0
2014-05-16,6.16483736038208,12.136640548706055,15.879016876220703,53976.0
